brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Miller,"H500 IS3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311101,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311102,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS3 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311103,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS3S Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Shoulder D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS31110S1,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS3S Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Shoulder D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS31110S2,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS3S Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Shoulder D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS31110S3,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS4 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311121,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS4 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311122,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS4 Full-Body Harness, Tongue Leg & Mating Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS311123,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS5P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221001,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS5P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221002,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS5P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221003,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS6P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111001,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS6P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111002,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS6P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111003,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS7P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111021,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS7P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111022,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS7P Full-Body Harness, Mating Leg & Mating Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP111023,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS8P Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP321001,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS8P Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP321002,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS8P Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP321003,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS9P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221021,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS9P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221022,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS9P Full-Body Harness, Quick-Connect Leg & Quick-Connect Chest Buckles, Back, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5ISP221023,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS10 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321101,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS10 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321102,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS10 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321103,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS11 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size S/M",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321111,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS11 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size UNIV",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321112,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Miller,"H500 IS11 Full-Body Harness, Tongue Leg & Quick-Connect Chest Buckles, Back, Front, Side D-Ring(s), Steel Hardware - Size XXL",ppe,harness,"Polyester webbing, Steel hardware",OSHA 1926.502; ANSI Z359.11-2021; CSA Z259.10-2018,,,22 kN (webbing/D-ring),,190.5,,,,,H5IS321113,https://prod-edam.honeywell.com/content/dam/honeywell-edam/sps/hppe/en-us/products/fall-protection/harnesses-belts-and-accessories/miller-h500-harness/hon-ia-ppe-sp560-rev-a-harness-h500.pdf,https://automation.honeywell.com/us/en/products/personal-protective-equipment/fall-protection/harnesses/miller-h500-harness-industry-standard-is,,
Tractel,HT22 mtM harness,ppe,Harnesses,"Lightweight webbing, adjustable straps",EN 361,,,,,,,,,,,,https://www.tractel.com/global/product/harness-ht22/42834,,
Tractel,HT22 mtXL harness,ppe,Harnesses,"Lightweight webbing, adjustable straps",EN 361,,,,,,,,,,,,https://www.tractel.com/global/product/harness-ht22/42834,,
